路线编号,路线起点,路线终点,路线距离(m),起点行政区,终点行政区
9399,4851,7344,457.21,净月区,净月区
9400,7359,4913,188.59,经开区,经开区
9401,7360,7361,93.23,经开区,经开区
9402,7361,7362,46.7,经开区,经开区
9403,7362,7363,91.75,经开区,经开区
9404,7364,7365,289.0,经开区,经开区
9405,4911,7366,164.76,经开区,经开区
9406,7366,7362,35.22,经开区,经开区
9407,7339,7367,169.66,经开区,经开区
9408,7361,7359,28.91,经开区,经开区
9409,7359,4914,194.27,经开区,经开区
9410,4912,7366,175.42,经开区,经开区
9411,4916,4918,269.92,经开区,经开区
9412,4918,7360,29.81,经开区,经开区
9413,7360,7364,86.98,经开区,经开区
9414,7365,7363,89.87,经开区,经开区
9415,7363,7367,27.31,经开区,经开区
9416,7367,4910,141.8,经开区,经开区
9417,1564,7368,307.4,经开区,经开区
9418,7368,1594,345.21,经开区,经开区
9419,1594,1605,798.09,经开区,经开区
9420,7369,7370,148.52,经开区,经开区
9421,1609,1582,126.11,经开区,经开区
9422,1582,7371,306.57,经开区,经开区
9423,7371,1584,333.75,经开区,经开区
9424,1584,7372,386.01,经开区,经开区
9425,7372,7373,10.28,经开区,经开区
9426,7373,7374,11.69,经开区,经开区
9427,7374,7368,18.34,经开区,经开区
9428,7368,7375,352.02,经开区,经开区
9429,7375,1577,359.71,经开区,经开区
9430,1577,1570,426.17,经开区,经开区
9431,1570,4931,404.45,经开区,经开区
9432,1990,7153,109.07,经开区,经开区
9433,7153,7155,95.05,经开区,经开区
9434,7155,6907,369.1,经开区,经开区
9435,5688,5973,301.94,长春新区(高新),长春新区(高新)
9436,5973,7376,83.81,长春新区(高新),长春新区(高新)
9437,7376,5762,121.29,长春新区(高新),长春新区(高新)
9438,5744,6419,406.73,长春新区(高新),长春新区(高新)
9439,6419,5611,56.27,长春新区(高新),长春新区(高新)
9440,7377,5929,196.61,长春新区(高新),长春新区(高新)
9441,7378,5885,76.72,长春新区(高新),长春新区(高新)
9442,5932,7379,38.52,长春新区(高新),长春新区(高新)
9443,7379,5721,266.81,长春新区(高新),长春新区(高新)
9444,5721,7377,303.36,长春新区(高新),长春新区(高新)
9445,7377,7380,254.87,长春新区(高新),长春新区(高新)
9446,7380,7381,171.57,长春新区(高新),长春新区(高新)
9447,7381,5765,135.77,长春新区(高新),长春新区(高新)
9448,5765,7382,17.26,长春新区(高新),长春新区(高新)
9449,7382,5688,64.61,长春新区(高新),长春新区(高新)
9450,5935,5922,88.85,长春新区(高新),长春新区(高新)
9451,7379,5928,80.35,长春新区(高新),长春新区(高新)
9452,5615,5906,158.82,长春新区(高新),长春新区(高新)
9453,5904,5614,158.07,长春新区(高新),长春新区(高新)
9454,5617,5907,91.44,长春新区(高新),长春新区(高新)
9455,1247,6873,237.97,南关区,南关区
9456,6873,6872,229.79,南关区,南关区
9457,6872,412,193.18,南关区,南关区
9458,412,800,20.66,南关区,南关区
9459,4558,3294,44.57,二道区,二道区
9460,7383,7384,340.95,二道区,二道区
9461,7384,7385,53.86,二道区,二道区
9462,7385,3301,183.5,二道区,二道区
9463,3301,7386,124.73,二道区,二道区
9464,7386,7387,782.39,二道区,二道区
9465,7387,6315,337.29,二道区,二道区
9466,7388,7389,437.34,二道区,二道区
9467,7389,7390,14.41,二道区,二道区
9468,7390,7391,70.68,二道区,二道区
9469,7391,3297,61.01,二道区,二道区
9470,3297,7392,32.75,二道区,二道区
9471,7392,4627,550.63,二道区,二道区
9472,7391,3299,63.48,二道区,二道区
9473,6240,7393,349.04,二道区,二道区
9474,7393,6293,432.13,二道区,二道区
9475,6293,6286,11.77,二道区,二道区
9476,6286,4263,411.35,二道区,二道区
9477,4263,7394,184.29,二道区,二道区
9478,3298,7392,44.26,二道区,二道区
9479,7389,3300,115.75,二道区,二道区
9480,4561,7389,37.09,二道区,二道区
9481,4265,4561,9.38,二道区,二道区
9482,3295,4559,31.94,二道区,二道区
9483,7385,7395,319.34,二道区,二道区
9484,7395,3302,281.27,二道区,二道区
9485,7396,7393,311.87,二道区,二道区
9486,7393,7397,220.31,二道区,二道区
9487,7397,7398,200.28,二道区,二道区
9488,7398,7399,30.43,二道区,二道区
9489,7399,7400,351.11,二道区,二道区
9490,7400,7401,206.48,二道区,二道区
9491,7401,7395,47.06,二道区,二道区
9492,4560,4265,9.8,二道区,二道区
9493,7390,4560,39.4,二道区,二道区
9494,3300,7390,106.14,二道区,二道区
9495,6231,7396,811.34,二道区,二道区
9496,7396,4262,882.58,二道区,宽城区
9497,4262,3290,816.16,宽城区,二道区
9498,7402,7403,206.17,二道区,二道区
9499,7403,7404,348.44,二道区,二道区
9500,7404,7405,32.31,二道区,二道区
9501,7405,7406,254.16,二道区,二道区
9502,7406,6238,172.33,二道区,二道区
9503,6310,7397,345.04,二道区,二道区
9504,7397,7407,244.02,二道区,二道区
9505,7407,6294,186.62,二道区,二道区
9506,6294,6285,11.72,二道区,二道区
9507,3292,7394,357.67,二道区,二道区
9508,4264,3293,337.38,二道区,二道区
9509,7408,3998,512.15,经开区,经开区
9510,3998,7409,686.32,经开区,经开区
9511,6309,7410,194.39,二道区,二道区
9512,7410,7406,112.74,二道区,二道区
9513,7406,6229,137.32,二道区,二道区
9514,7411,5442,81.79,宽城区,宽城区
9515,5442,5376,838.44,宽城区,二道区
9516,5376,5340,13.75,二道区,二道区
9517,5340,5257,1055.08,二道区,二道区
9518,5257,4542,32.39,二道区,二道区
9519,4542,5227,18.83,二道区,二道区
9520,5227,5235,33.72,二道区,二道区
9521,5235,7412,99.84,二道区,二道区
9522,7412,5236,99.97,二道区,二道区
9523,5236,5228,33.5,二道区,二道区
9524,5228,4541,18.85,二道区,二道区
9525,4541,5256,33.42,二道区,二道区
9526,5256,5341,1051.6,二道区,二道区
9527,5341,5375,13.74,二道区,二道区
9528,5375,7413,228.37,二道区,宽城区
9529,7413,7414,294.85,宽城区,宽城区
9530,7414,7415,300.2,宽城区,宽城区
9531,7415,5441,17.47,宽城区,宽城区
9532,5441,7416,77.59,宽城区,宽城区
9533,7417,7418,384.51,宽城区,二道区
9534,7418,7419,302.94,二道区,二道区
9535,1251,6969,201.82,朝阳区,朝阳区
9536,6969,6973,43.81,朝阳区,朝阳区
9537,6973,7420,112.0,朝阳区,朝阳区
9538,7420,6972,313.91,朝阳区,朝阳区
9539,6972,6804,76.48,朝阳区,朝阳区
9540,6804,7019,206.6,朝阳区,朝阳区
9541,7421,7422,262.33,净月区,净月区
9542,7422,4698,445.82,净月区,净月区
9543,4698,4697,22.58,净月区,净月区
9544,4697,7423,894.31,净月区,净月区
9545,7423,7424,511.99,净月区,净月区
9546,7424,4726,13.91,净月区,净月区
9547,4726,7425,461.46,净月区,净月区
9548,7425,2198,283.78,净月区,净月区
9549,7425,4771,368.65,净月区,净月区
9550,4771,7426,363.93,净月区,净月区
9551,7426,4774,336.52,净月区,净月区
9552,4774,7427,216.89,净月区,净月区
9553,7427,7428,10.84,净月区,净月区
9554,7429,7430,1313.26,净月区,净月区
9555,7430,7431,346.22,净月区,净月区
9556,7431,4692,241.25,净月区,净月区
9557,4692,4532,18.09,净月区,净月区
9558,4532,4779,554.29,净月区,净月区
9559,4779,4758,78.04,净月区,净月区
9560,4758,4745,17.24,净月区,净月区
9561,4745,4780,79.09,净月区,净月区
9562,4780,7432,226.76,净月区,净月区
9563,7432,7433,149.34,净月区,净月区
9564,7433,7434,204.65,净月区,净月区
9565,7435,6845,261.12,南关区,南关区
9566,6845,5670,242.11,南关区,南关区
9567,5670,6078,241.69,南关区,南关区
9568,6078,5633,16.64,南关区,南关区
9569,5633,7436,211.89,南关区,南关区
9570,7436,6819,216.74,南关区,南关区
9571,6819,6049,220.94,南关区,南关区
9572,7437,6841,268.38,南关区,南关区
9573,6841,5666,248.2,南关区,南关区
9574,7438,7439,304.41,南关区,南关区
9575,3271,7440,162.23,南关区,南关区
9576,7440,7441,109.38,南关区,南关区
9577,7441,7442,304.59,南关区,南关区
9578,7442,7443,198.34,南关区,南关区
9579,7443,6043,243.3,南关区,南关区
9580,6043,6052,25.0,南关区,南关区
9581,6052,6821,357.55,南关区,南关区
9582,6821,7444,217.01,南关区,南关区
9583,7444,5630,210.17,南关区,南关区
9584,5630,6080,18.38,南关区,南关区
9585,6080,5668,242.57,南关区,南关区
9586,5668,6843,242.49,南关区,南关区
9587,6843,7445,263.04,南关区,南关区
9588,7445,7446,15.92,南关区,南关区
9589,7446,297,16.42,南关区,南关区
9590,297,7447,9.03,南关区,南关区
9591,7447,6856,513.0,南关区,南关区
9592,6856,7448,250.31,南关区,南关区
9593,7448,6864,15.54,南关区,南关区
9594,6864,597,744.84,南关区,长春新区(高新)
9595,597,7115,25.34,长春新区(高新),长春新区(高新)
9596,7115,7449,218.16,长春新区(高新),长春新区(高新)
9597,7450,7116,222.79,长春新区(高新),长春新区(高新)
9598,7116,596,25.59,长春新区(高新),长春新区(高新)
9599,596,6865,744.4,长春新区(高新),南关区
9600,6865,7451,15.25,南关区,南关区
9601,7451,7452,246.21,南关区,南关区
9602,7452,7453,250.22,南关区,南关区
9603,7453,7454,265.84,南关区,南关区
9604,7454,298,10.22,南关区,南关区
9605,298,7455,16.41,南关区,南关区
9606,7455,7456,15.96,南关区,南关区
9607,7456,6842,263.12,南关区,南关区
9608,6842,5667,242.54,南关区,南关区
9609,5667,6081,243.87,南关区,南关区
9610,6081,5629,18.92,南关区,南关区
9611,5629,7457,208.3,南关区,南关区
9612,7457,6822,217.34,南关区,南关区
9613,6822,7458,224.64,南关区,南关区
9614,7458,6053,148.26,南关区,南关区
9615,6053,6042,23.19,南关区,南关区
9616,6042,7438,228.93,南关区,南关区
9617,7438,7459,198.27,南关区,南关区
9618,7459,7460,634.36,南关区,南关区
9619,7458,7461,297.09,南关区,南关区
9620,7461,7462,287.39,南关区,南关区
9621,7462,7463,304.2,南关区,南关区
9622,7463,7464,21.6,南关区,南关区
9623,7464,7465,299.42,南关区,南关区
9624,7465,7466,151.45,南关区,南关区
9625,7466,7467,19.19,南关区,南关区
9626,7468,6840,265.11,南关区,南关区
9627,6840,5665,244.18,南关区,南关区
9628,5665,5623,231.68,南关区,南关区
9629,5623,7469,229.86,南关区,南关区
9630,7469,6824,219.31,南关区,南关区
9631,6824,7462,227.9,南关区,南关区
9632,7462,6055,298.03,南关区,南关区
9633,7470,6844,261.48,南关区,南关区
9634,6844,5669,242.27,南关区,南关区
9635,5669,6079,241.81,南关区,南关区
9636,7471,7472,172.58,南关区,南关区
9637,7472,7473,121.42,南关区,南关区
9638,7473,7474,9.72,南关区,南关区
9639,7474,7475,232.08,南关区,南关区
9640,7475,7441,97.04,南关区,南关区
9641,6810,7476,395.77,南关区,南关区
9642,7459,7477,304.74,南关区,南关区
9643,7478,7479,9.64,南关区,南关区
9644,7479,7480,295.24,南关区,南关区
9645,7481,7482,646.42,南关区,南关区
9646,7482,7483,195.8,南关区,南关区
9647,7357,3519,395.77,净月区,净月区
9648,3519,4837,463.88,净月区,净月区
9649,7346,7357,102.03,净月区,净月区
9650,3524,7484,223.38,净月区,净月区
9651,7484,2149,272.18,净月区,净月区
9652,2149,6423,2269.9,净月区,净月区
9653,6423,2184,21.15,净月区,净月区
9654,7341,3522,400.49,净月区,净月区
9655,3522,7485,368.63,净月区,净月区
9656,3523,7486,285.33,净月区,净月区
9657,7486,7487,256.01,净月区,净月区
9658,7487,2148,266.83,净月区,净月区
9659,7488,2147,169.4,净月区,净月区
9660,2146,7488,171.17,净月区,净月区
9661,7488,7487,250.25,净月区,净月区
9662,7487,7484,608.46,净月区,净月区
9663,7486,7485,274.74,净月区,净月区
9664,7485,2128,320.48,净月区,净月区
9665,2128,7489,17.51,净月区,净月区
9666,7489,2134,315.09,净月区,净月区
9667,2134,2136,250.39,净月区,净月区
9668,2113,2150,238.29,净月区,净月区
9669,2150,2137,976.54,净月区,净月区
9670,2137,2140,435.25,净月区,净月区
9671,2140,2120,751.4,净月区,净月区
9672,2120,7489,385.17,净月区,净月区
9673,7489,2123,222.16,净月区,净月区
9674,2123,2139,16.62,净月区,净月区
9675,5571,7490,398.68,宽城区,宽城区
9676,7085,7491,213.2,汽开区,汽开区
9677,7491,7492,534.35,汽开区,汽开区
9678,7492,7493,907.4,汽开区,汽开区
9679,7494,7495,252.1,宽城区,宽城区
9680,7495,7496,373.34,宽城区,宽城区
9681,7496,7497,415.33,宽城区,宽城区
9682,7497,5572,412.04,宽城区,宽城区
9683,7498,7499,840.67,宽城区,宽城区
9684,7499,7500,667.88,宽城区,绿园区
9685,7500,7501,248.43,绿园区,绿园区
9686,7502,7503,680.48,绿园区,宽城区
9687,7503,7504,827.88,宽城区,宽城区
9688,7504,7494,71.55,宽城区,宽城区
9689,7505,7502,249.0,绿园区,绿园区
9690,7506,7505,32.32,绿园区,绿园区
9691,7501,1196,39.03,绿园区,绿园区
9692,1198,7507,441.83,绿园区,绿园区
9693,7507,7508,412.56,绿园区,绿园区
9694,7508,7509,261.67,绿园区,绿园区
9695,7509,7510,304.61,绿园区,绿园区
9696,7510,7511,28.51,绿园区,绿园区
9697,7511,4251,275.56,绿园区,绿园区
9698,7512,1197,172.44,绿园区,绿园区
9699,7513,7514,140.65,绿园区,绿园区
9700,7515,7516,43.35,绿园区,绿园区
9701,7514,7517,14.08,绿园区,绿园区
9702,7517,7518,270.48,绿园区,绿园区
9703,7518,7511,286.53,绿园区,绿园区
9704,5589,7519,152.35,绿园区,绿园区
9705,7519,7186,834.86,绿园区,绿园区
9706,7186,2876,235.22,绿园区,绿园区
9707,2876,7520,33.51,绿园区,绿园区
9708,7520,7515,196.75,绿园区,绿园区
9709,7521,7512,41.0,绿园区,绿园区
9710,7516,7522,43.49,绿园区,绿园区
9711,7522,6160,355.18,绿园区,宽城区
9712,6160,3144,10.0,宽城区,宽城区
9713,3144,7523,11.31,宽城区,宽城区
9714,7523,1328,9.17,宽城区,宽城区
9715,1328,7524,102.88,宽城区,宽城区
9716,7524,7525,458.17,宽城区,宽城区
9717,7525,6738,11.18,宽城区,宽城区
9718,6738,6170,15.38,宽城区,宽城区
9719,6170,6728,11.18,宽城区,宽城区
9720,6728,2880,456.41,宽城区,宽城区
9721,2880,7526,376.3,宽城区,宽城区
9722,7527,6180,70.27,宽城区,宽城区
9723,6180,7528,312.95,宽城区,宽城区
9724,7528,7529,44.98,宽城区,宽城区
9725,7528,6302,512.2,宽城区,宽城区
9726,6302,5590,17.13,宽城区,宽城区
9727,7530,6233,167.85,宽城区,南关区
9728,7531,7532,123.61,宽城区,宽城区
9729,7532,7533,278.43,宽城区,宽城区
9730,7529,5592,403.57,宽城区,宽城区
9731,5592,7534,508.59,宽城区,宽城区
9732,6232,7527,167.39,南关区,宽城区
9733,5570,3078,160.9,南关区,南关区
9734,7535,6225,23.98,二道区,二道区
9735,6225,5567,25.34,二道区,二道区
9736,6237,6225,681.65,二道区,二道区
9737,6227,7403,138.82,二道区,二道区
9738,7403,7536,112.3,二道区,二道区
9739,7536,6313,192.41,二道区,二道区
9740,6313,7400,349.32,二道区,二道区
9741,7400,7384,243.0,二道区,二道区
9742,6226,7402,142.34,二道区,二道区
9743,7402,7537,112.12,二道区,二道区
9744,7537,6314,191.18,二道区,二道区
9745,6314,7401,349.9,二道区,二道区
9746,3136,7538,469.31,南关区,二道区
9747,7538,7539,302.6,二道区,二道区
9748,7539,7535,691.51,二道区,二道区
9749,3304,7540,242.11,二道区,二道区
9750,7540,6316,450.85,二道区,二道区
9751,6316,4647,15.5,二道区,二道区
9752,4647,3045,501.56,二道区,二道区
9753,4092,7141,72.7,二道区,二道区
9754,7541,4619,216.49,二道区,二道区
9755,6223,4093,80.24,二道区,二道区
9756,4093,7542,80.66,二道区,二道区
9757,3603,3614,337.99,二道区,二道区
9758,3614,1390,22.69,二道区,二道区
9759,1390,6237,787.03,二道区,二道区
9760,6237,6228,38.06,二道区,二道区
9761,6937,7543,18.16,二道区,二道区
9762,7543,2413,396.87,二道区,二道区
9763,2413,2352,399.88,二道区,二道区
9764,2352,7544,9.15,二道区,二道区
9765,7544,2400,388.95,二道区,二道区
9766,2400,7245,226.69,二道区,二道区
9767,7245,2307,181.53,二道区,二道区
9768,2307,7545,81.0,二道区,二道区
9769,7545,7546,158.34,二道区,经开区
9770,7546,2237,85.98,经开区,经开区
9771,2237,2251,8.66,经开区,经开区
9772,2251,7547,114.46,经开区,经开区
9773,7547,4161,350.22,经开区,经开区
9774,4161,1784,290.62,经开区,经开区
9775,1784,1758,332.49,经开区,经开区
9776,1758,7548,170.78,经开区,经开区
9777,7548,349,121.81,经开区,经开区
9778,7549,7550,76.28,二道区,二道区
9779,7550,7551,272.96,二道区,二道区
9780,7551,2472,178.73,二道区,二道区
9781,2472,2560,345.97,二道区,二道区
9782,2560,7552,253.24,二道区,二道区
9783,7552,7140,97.17,二道区,二道区
9784,7140,2550,8.72,二道区,二道区
9785,2550,7553,106.58,二道区,二道区
9786,7553,7554,74.56,二道区,二道区
9787,7554,2593,185.45,二道区,二道区
9788,7555,7541,71.13,二道区,二道区
9789,7552,7139,99.43,二道区,二道区
9790,7139,2551,8.19,二道区,二道区
9791,2551,7138,8.19,二道区,二道区
9792,7138,6931,104.02,二道区,二道区
9793,7556,7557,311.73,宽城区,宽城区
9794,7557,3061,176.69,宽城区,宽城区
9795,3061,7558,65.1,宽城区,宽城区
9796,7558,7559,403.06,宽城区,宽城区
9797,7559,7560,237.11,宽城区,宽城区
9798,7560,3280,178.55,宽城区,宽城区
9799,3280,3264,12.92,宽城区,宽城区
9800,3264,7561,265.0,宽城区,宽城区
9801,7561,7562,115.15,宽城区,宽城区
9802,7562,6394,358.08,宽城区,宽城区
9803,6394,7563,242.33,宽城区,绿园区
9804,7563,7564,398.92,绿园区,绿园区
9805,7564,7565,23.39,绿园区,绿园区
9806,7565,7517,20.35,绿园区,绿园区
9807,7517,5587,15.96,绿园区,绿园区
9808,5587,7566,21.16,绿园区,绿园区
9809,7566,7567,186.9,绿园区,绿园区
9810,7567,7568,137.08,绿园区,绿园区
9811,7568,7190,306.86,绿园区,绿园区
9812,7190,7180,25.75,绿园区,绿园区
9813,7180,7569,278.47,绿园区,绿园区
9814,7569,7570,120.84,绿园区,绿园区
9815,7570,7571,271.27,绿园区,绿园区
9816,7572,7573,373.04,宽城区,宽城区
9817,7573,7574,193.33,宽城区,宽城区
9818,7574,7575,99.68,宽城区,宽城区
9819,7575,6398,112.19,宽城区,宽城区
9820,6398,7576,91.63,宽城区,宽城区
9821,7576,5058,284.09,宽城区,宽城区
9822,5058,5036,244.14,宽城区,宽城区
9823,4976,7577,598.53,二道区,二道区
9824,7577,7578,321.89,二道区,二道区
9825,4952,4978,414.24,二道区,二道区
9826,4947,4974,1087.72,二道区,二道区
9827,7578,7579,645.98,二道区,二道区
